HHS_region,season,mean_temp
region1,1948.0,44.36770833333333
region1,1949.0,35.353119047619046
region1,1950.0,38.70207142857143
region1,1951.0,36.47121428571428
region1,1952.0,38.17497619047619
region1,1953.0,39.42916666666667
region1,1954.0,38.596738095238095
region1,1955.0,35.82716666666666
region1,1956.0,36.83721428571429
region1,1957.0,38.11038095238095
region1,1958.0,34.887952380952385
region1,1959.0,37.21009523809524
region1,1960.0,35.330333333333336
region1,1961.0,39.05230952380952
region1,1962.0,33.96792857142857
region1,1963.0,35.28502380952381
region1,1964.0,34.96892857142857
region1,1965.0,36.13883333333333
region1,1966.0,35.39409523809523
region1,1967.0,35.778666666666666
region1,1968.0,36.032333333333334
region1,1969.0,35.46233333333333
region1,1970.0,36.720285714285716
region1,1971.0,36.24878571428572
region1,1972.0,34.348214285714285
region1,1973.0,36.34854761904762
region1,1974.0,36.69771428571429
region1,1975.0,37.16302380952381
region1,1976.0,34.25407142857143
region1,1977.0,36.870738095238096
region1,1978.0,34.754666666666665
region1,1979.0,36.05283333333333
region1,1980.0,33.94088095238095
region1,1981.0,36.12011904761905
region1,1982.0,38.25064285714286
region1,1983.0,35.354238095238095
region1,1984.0,38.10511904761905
region1,1985.0,37.321666666666665
region1,1986.0,35.90042857142857
region1,1987.0,37.093047619047624
region1,1988.0,35.82980952380952
region1,1989.0,34.437404761904766
region1,1990.0,38.41719047619048
region1,1991.0,38.81483333333333
region1,1992.0,37.3997619047619
region1,1993.0,36.42954761904762
region1,1994.0,37.40011904761905
region1,1995.0,34.321666666666665
region1,1996.0,37.50064285714286
region1,1997.0,36.28154761904762
region1,1998.0,38.72004761904762
region1,1999.0,40.62052380952381
region1,2000.0,37.181785714285716
region1,2001.0,39.151738095238095
region1,2002.0,37.00597619047619
region1,2003.0,39.82485714285714
region1,2004.0,35.46440476190477
region1,2005.0,37.078880952380956
region1,2006.0,39.114285714285714
region1,2007.0,39.55835714285714
region1,2008.0,36.815
region1,2009.0,38.51728571428572
region1,2010.0,37.47671428571429
region1,2011.0,41.220238095238095
region1,2012.0,38.00754761904762
region1,2013.0,39.00083333333333
region1,2014.0,38.89216666666667
region1,2015.0,39.58509523809524
region1,2016.0,36.13433333333334
region1,2017.0,39.278357142857146
region1,2018.0,39.743095238095236
region1,2019.0,37.64147619047619
region1,2020.0,38.99845238095238
region1,2021.0,32.48705555555556
region10,1948.0,40.523833333333336
region10,1949.0,39.54566666666667
region10,1950.0,38.57119047619047
region10,1951.0,37.240761904761904
region10,1952.0,40.38647619047619
region10,1953.0,40.55171428571428
region10,1954.0,41.257714285714286
region10,1955.0,39.536142857142856
region10,1956.0,37.83257142857143
region10,1957.0,39.602761904761905
region10,1958.0,39.58128571428571
region10,1959.0,40.53209523809524
region10,1960.0,40.53623809523809
region10,1961.0,37.989666666666665
region10,1962.0,42.006523809523806
region10,1963.0,40.94261904761905
region10,1964.0,39.3712380952381
region10,1965.0,39.56880952380953
region10,1966.0,41.50628571428572
region10,1967.0,40.80771428571428
region10,1968.0,39.794761904761906
region10,1969.0,40.42352380952381
region10,1970.0,37.934333333333335
region10,1971.0,38.80590476190476
region10,1972.0,38.64080952380952
region10,1973.0,39.36366666666667
region10,1974.0,40.719904761904765
region10,1975.0,39.81138095238095
region10,1976.0,39.531142857142854
region10,1977.0,39.774190476190476
region10,1978.0,38.99319047619048
region10,1979.0,41.81928571428572
region10,1980.0,39.371809523809524
region10,1981.0,40.91619047619048
region10,1982.0,40.36238095238095
region10,1983.0,38.08938095238096
region10,1984.0,39.44404761904762
region10,1985.0,36.43790476190476
region10,1986.0,38.856047619047615
region10,1987.0,41.86419047619048
region10,1988.0,41.76857142857143
region10,1989.0,41.35114285714286
region10,1990.0,38.8267619047619
region10,1991.0,41.70809523809524
region10,1992.0,40.28638095238095
region10,1993.0,42.01642857142857
region10,1994.0,38.296285714285716
region10,1995.0,42.09242857142857
region10,1996.0,40.88476190476191
region10,1997.0,40.96861904761905
region10,1998.0,40.698190476190476
region10,1999.0,42.184761904761906
region10,2000.0,39.58723809523809
region10,2001.0,41.779333333333334
region10,2002.0,40.47504761904762
region10,2003.0,40.89857142857143
region10,2004.0,41.57033333333333
region10,2005.0,40.55309523809524
region10,2006.0,40.99771428571429
region10,2007.0,40.255
region10,2008.0,40.738571428571426
region10,2009.0,38.89509523809524
region10,2010.0,40.58876190476191
region10,2011.0,41.66109523809524
region10,2012.0,40.24147619047619
region10,2013.0,40.54542857142857
region10,2014.0,41.55161904761904
region10,2015.0,41.50757142857143
region10,2016.0,42.21971428571429
region10,2017.0,42.352476190476196
region10,2018.0,39.744285714285716
region10,2019.0,40.74671428571429
region10,2020.0,41.38247619047619
region10,2021.0,37.85366666666667
region2,1948.0,47.168125
region2,1949.0,39.05807142857143
region2,1950.0,41.57235714285714
region2,1951.0,40.39928571428572
region2,1952.0,40.98735714285714
region2,1953.0,42.6315
region2,1954.0,41.70035714285715
region2,1955.0,39.92592857142857
region2,1956.0,40.62385714285714
region2,1957.0,40.779999999999994
region2,1958.0,38.998071428571436
region2,1959.0,40.28542857142857
region2,1960.0,39.108285714285714
region2,1961.0,42.374500000000005
region2,1962.0,37.180142857142854
region2,1963.0,38.99585714285714
region2,1964.0,38.66242857142857
region2,1965.0,39.88428571428572
region2,1966.0,38.720571428571425
region2,1967.0,38.464214285714284
region2,1968.0,39.978
region2,1969.0,38.33528571428571
region2,1970.0,40.633785714285715
region2,1971.0,40.249500000000005
region2,1972.0,38.315428571428576
region2,1973.0,40.14921428571428
region2,1974.0,40.17035714285714
region2,1975.0,41.14564285714285
region2,1976.0,37.69985714285714
region2,1977.0,40.483000000000004
region2,1978.0,38.708571428571425
region2,1979.0,38.95485714285714
region2,1980.0,37.1715
region2,1981.0,39.150357142857146
region2,1982.0,41.679857142857145
region2,1983.0,38.77478571428571
region2,1984.0,41.55650000000001
region2,1985.0,40.96578571428571
region2,1986.0,39.999857142857145
region2,1987.0,40.37992857142857
region2,1988.0,39.275571428571425
region2,1989.0,37.94321428571429
region2,1990.0,42.083000000000006
region2,1991.0,42.95692857142858
region2,1992.0,41.21928571428572
region2,1993.0,40.100928571428575
region2,1994.0,41.249928571428576
region2,1995.0,38.093714285714285
region2,1996.0,40.78214285714286
region2,1997.0,39.830499999999994
region2,1998.0,42.435
region2,1999.0,44.22835714285714
region2,2000.0,40.352357142857144
region2,2001.0,42.74314285714286
region2,2002.0,41.06185714285714
region2,2003.0,43.670785714285714
region2,2004.0,39.5675
region2,2005.0,40.836999999999996
region2,2006.0,42.57828571428571
region2,2007.0,43.794357142857145
region2,2008.0,40.464642857142856
region2,2009.0,42.3585
region2,2010.0,40.86714285714286
region2,2011.0,43.94307142857143
region2,2012.0,41.80135714285715
region2,2013.0,42.54371428571428
region2,2014.0,42.178000000000004
region2,2015.0,43.09178571428571
region2,2016.0,40.101214285714285
region2,2017.0,42.28407142857143
region2,2018.0,44.20092857142857
region2,2019.0,41.343714285714285
region2,2020.0,42.7845
region2,2021.0,36.7125
region3,1948.0,51.0163
region3,1949.0,45.22568571428572
region3,1950.0,46.75585714285714
region3,1951.0,46.8426
region3,1952.0,45.724428571428575
region3,1953.0,47.47542857142857
region3,1954.0,47.16694285714286
region3,1955.0,46.171685714285715
region3,1956.0,46.845085714285716
region3,1957.0,45.815171428571425
region3,1958.0,45.19642857142857
region3,1959.0,45.178371428571424
region3,1960.0,44.90065714285714
region3,1961.0,47.31402857142857
region3,1962.0,42.94282857142857
region3,1963.0,44.24122857142857
region3,1964.0,44.15285714285714
region3,1965.0,45.45371428571429
region3,1966.0,44.14971428571429
region3,1967.0,43.05642857142857
region3,1968.0,45.72057142857143
region3,1969.0,43.09997142857143
region3,1970.0,46.40571428571429
region3,1971.0,46.48448571428572
region3,1972.0,44.699714285714286
region3,1973.0,46.47922857142857
region3,1974.0,45.182428571428574
region3,1975.0,47.615257142857146
region3,1976.0,43.239428571428576
region3,1977.0,46.657085714285714
region3,1978.0,44.638714285714286
region3,1979.0,43.997342857142854
region3,1980.0,43.27811428571428
region3,1981.0,43.94251428571429
region3,1982.0,46.704342857142855
region3,1983.0,44.28131428571429
region3,1984.0,46.69594285714285
region3,1985.0,46.58925714285714
region3,1986.0,45.9004
region3,1987.0,45.903200000000005
region3,1988.0,44.0966
region3,1989.0,43.44548571428572
region3,1990.0,47.71454285714286
region3,1991.0,48.576457142857144
region3,1992.0,46.79837142857143
region3,1993.0,46.24645714285714
region3,1994.0,46.784885714285714
region3,1995.0,44.53805714285715
region3,1996.0,45.8098
region3,1997.0,45.29508571428571
region3,1998.0,47.8024
region3,1999.0,48.98068571428572
region3,2000.0,45.69851428571429
region3,2001.0,47.812714285714286
region3,2002.0,46.73177142857143
region3,2003.0,48.55348571428571
region3,2004.0,45.69885714285714
region3,2005.0,46.31671428571428
region3,2006.0,47.54868571428571
region3,2007.0,49.435657142857146
region3,2008.0,45.749542857142856
region3,2009.0,47.21031428571428
region3,2010.0,45.75757142857143
region3,2011.0,47.446799999999996
region3,2012.0,47.076742857142854
region3,2013.0,47.7978
region3,2014.0,47.13582857142857
region3,2015.0,48.03094285714286
region3,2016.0,46.16274285714286
region3,2017.0,46.969657142857145
region3,2018.0,50.305485714285716
region3,2019.0,47.59182857142857
region3,2020.0,48.741485714285716
region3,2021.0,43.3144
region4,1948.0,57.33578125
region4,1949.0,53.55330357142857
region4,1950.0,53.80567857142857
region4,1951.0,55.19442857142857
region4,1952.0,52.29042857142857
region4,1953.0,54.42046428571428
region4,1954.0,54.05955357142857
region4,1955.0,54.61651785714286
region4,1956.0,54.67303571428572
region4,1957.0,53.29291071428571
region4,1958.0,54.61264285714286
region4,1959.0,51.63100000000001
region4,1960.0,53.032500000000006
region4,1961.0,53.54210714285715
region4,1962.0,51.76121428571429
region4,1963.0,52.25414285714286
region4,1964.0,52.17580357142857
region4,1965.0,53.078250000000004
region4,1966.0,53.02955357142857
region4,1967.0,51.32194642857143
region4,1968.0,52.656285714285715
region4,1969.0,50.82973214285715
region4,1970.0,53.618160714285715
region4,1971.0,54.26026785714286
region4,1972.0,53.12796428571429
region4,1973.0,54.921749999999996
region4,1974.0,51.68775
region4,1975.0,54.76669642857143
region4,1976.0,51.449017857142856
region4,1977.0,53.543321428571424
region4,1978.0,52.43344642857143
region4,1979.0,50.708357142857146
region4,1980.0,51.46676785714286
region4,1981.0,51.502053571428576
region4,1982.0,53.903910714285715
region4,1983.0,51.88041071428571
region4,1984.0,53.60496428571429
region4,1985.0,53.69501785714285
region4,1986.0,53.28964285714286
region4,1987.0,53.745642857142855
region4,1988.0,52.30019642857143
region4,1989.0,51.05766071428571
region4,1990.0,55.294642857142854
region4,1991.0,55.416428571428575
region4,1992.0,54.031124999999996
region4,1993.0,53.50492857142857
region4,1994.0,54.09260714285715
region4,1995.0,52.423160714285714
region4,1996.0,53.190999999999995
region4,1997.0,52.169964285714286
region4,1998.0,55.623375
region4,1999.0,54.93514285714286
region4,2000.0,53.83867857142857
region4,2001.0,54.613910714285716
region4,2002.0,54.431196428571425
region4,2003.0,54.69560714285715
region4,2004.0,53.80832142857143
region4,2005.0,53.57141071428571
region4,2006.0,54.50592857142857
region4,2007.0,56.547803571428574
region4,2008.0,53.03724999999999
region4,2009.0,53.591232142857145
region4,2010.0,52.96639285714286
region4,2011.0,52.744125
region4,2012.0,54.05719642857143
region4,2013.0,55.259928571428574
region4,2014.0,54.31780357142857
region4,2015.0,55.26560714285715
region4,2016.0,54.939625
region4,2017.0,54.29376785714286
region4,2018.0,57.56123214285714
region4,2019.0,55.5165
region4,2020.0,56.02432142857143
region4,2021.0,51.40425
region5,1948.0,44.156625
region5,1949.0,36.61309523809524
region5,1950.0,36.22711904761905
region5,1951.0,34.43485714285715
region5,1952.0,36.55254761904762
region5,1953.0,39.63466666666667
region5,1954.0,38.101976190476186
region5,1955.0,37.692166666666665
region5,1956.0,38.66104761904762
region5,1957.0,36.4995
region5,1958.0,36.18478571428572
region5,1959.0,36.507738095238096
region5,1960.0,36.04007142857143
region5,1961.0,37.78197619047619
region5,1962.0,36.34330952380952
region5,1963.0,36.23316666666667
region5,1964.0,34.58045238095239
region5,1965.0,38.72802380952381
region5,1966.0,35.54680952380952
region5,1967.0,34.956452380952385
region5,1968.0,36.83647619047619
region5,1969.0,35.70247619047619
region5,1970.0,37.4757619047619
region5,1971.0,37.60054761904762
region5,1972.0,34.75776190476191
region5,1973.0,36.450809523809525
region5,1974.0,37.358285714285714
region5,1975.0,37.62761904761905
region5,1976.0,33.57711904761905
region5,1977.0,37.521
region5,1978.0,35.834380952380954
region5,1979.0,34.82945238095238
region5,1980.0,33.04338095238096
region5,1981.0,36.037166666666664
region5,1982.0,38.95504761904762
region5,1983.0,33.66461904761905
region5,1984.0,38.61
region5,1985.0,36.51447619047619
region5,1986.0,36.727023809523814
region5,1987.0,38.47721428571429
region5,1988.0,38.57559523809524
region5,1989.0,34.201214285714286
region5,1990.0,37.878190476190476
region5,1991.0,39.06911904761905
region5,1992.0,37.76011904761905
region5,1993.0,37.59469047619048
region5,1994.0,38.8075
region5,1995.0,33.915976190476194
region5,1996.0,36.14002380952381
region5,1997.0,36.482166666666664
region5,1998.0,39.07140476190476
region5,1999.0,41.500071428571424
region5,2000.0,37.37433333333333
region5,2001.0,40.393928571428575
region5,2002.0,38.48352380952381
region5,2003.0,40.336261904761905
region5,2004.0,37.712666666666664
region5,2005.0,38.298500000000004
region5,2006.0,39.498642857142855
region5,2007.0,41.31019047619048
region5,2008.0,36.54516666666667
region5,2009.0,37.553452380952386
region5,2010.0,36.69390476190476
region5,2011.0,39.62238095238096
region5,2012.0,37.56347619047619
region5,2013.0,38.911023809523805
region5,2014.0,36.90397619047619
region5,2015.0,38.345666666666666
region5,2016.0,38.29019047619048
region5,2017.0,38.848619047619046
region5,2018.0,40.52466666666667
region5,2019.0,36.894
region5,2020.0,37.734023809523805
region5,2021.0,31.825888888888887
region6,1948.0,54.90945000000001
region6,1949.0,51.01177142857143
region6,1950.0,50.60814285714286
region6,1951.0,52.0184
region6,1952.0,50.12942857142857
region6,1953.0,52.36617142857143
region6,1954.0,52.993742857142855
region6,1955.0,53.59217142857143
region6,1956.0,52.354971428571424
region6,1957.0,50.67414285714286
region6,1958.0,52.010600000000004
region6,1959.0,50.01871428571428
region6,1960.0,50.932857142857145
region6,1961.0,49.580628571428576
region6,1962.0,51.209514285714285
region6,1963.0,51.68071428571429
region6,1964.0,50.538
region6,1965.0,51.96565714285714
region6,1966.0,51.638285714285715
region6,1967.0,49.313571428571436
region6,1968.0,50.86611428571429
region6,1969.0,50.06997142857143
region6,1970.0,51.64268571428572
region6,1971.0,51.47
region6,1972.0,50.05965714285714
region6,1973.0,52.819228571428575
region6,1974.0,48.83522857142857
region6,1975.0,51.14165714285715
region6,1976.0,48.70582857142857
region6,1977.0,53.269085714285715
region6,1978.0,50.65805714285714
region6,1979.0,49.042457142857145
region6,1980.0,49.351685714285715
region6,1981.0,50.91574285714285
region6,1982.0,52.330628571428576
region6,1983.0,49.41357142857143
region6,1984.0,50.809514285714286
region6,1985.0,50.35711428571429
region6,1986.0,50.0006
region6,1987.0,52.33885714285714
region6,1988.0,51.41197142857143
region6,1989.0,49.4444
region6,1990.0,51.71311428571429
region6,1991.0,52.130742857142856
region6,1992.0,51.16305714285715
region6,1993.0,51.17565714285715
region6,1994.0,51.30477142857143
region6,1995.0,51.166599999999995
region6,1996.0,51.65414285714286
region6,1997.0,51.139428571428574
region6,1998.0,52.49308571428571
region6,1999.0,52.8068
region6,2000.0,52.049485714285716
region6,2001.0,53.5084
region6,2002.0,51.608085714285714
region6,2003.0,52.68937142857143
region6,2004.0,52.187999999999995
region6,2005.0,52.342285714285715
region6,2006.0,52.570342857142855
region6,2007.0,54.23294285714286
region6,2008.0,50.396457142857145
region6,2009.0,50.45128571428572
region6,2010.0,52.93277142857143
region6,2011.0,50.65945714285714
region6,2012.0,52.24765714285714
region6,2013.0,52.86268571428571
region6,2014.0,51.733599999999996
region6,2015.0,52.806485714285714
region6,2016.0,53.37694285714286
region6,2017.0,53.50774285714286
region6,2018.0,53.71274285714286
region6,2019.0,51.94502857142857
region6,2020.0,52.33442857142857
region6,2021.0,47.898133333333334
region7,1948.0,47.496812500000004
region7,1949.0,42.52435714285714
region7,1950.0,40.29896428571429
region7,1951.0,39.394535714285716
region7,1952.0,40.93671428571429
region7,1953.0,44.408
region7,1954.0,43.994321428571425
region7,1955.0,43.459678571428576
region7,1956.0,43.85942857142857
region7,1957.0,41.022178571428576
region7,1958.0,42.10125
region7,1959.0,40.68064285714286
region7,1960.0,41.58235714285714
region7,1961.0,40.02542857142857
region7,1962.0,42.23321428571428
region7,1963.0,42.10639285714286
region7,1964.0,40.847857142857144
region7,1965.0,44.03339285714286
region7,1966.0,41.66992857142857
region7,1967.0,39.75985714285714
region7,1968.0,41.81796428571429
region7,1969.0,41.22078571428572
region7,1970.0,41.457499999999996
region7,1971.0,42.73010714285714
region7,1972.0,39.55471428571428
region7,1973.0,41.81071428571429
region7,1974.0,41.50103571428571
region7,1975.0,42.694785714285715
region7,1976.0,39.55103571428572
region7,1977.0,43.73482142857143
region7,1978.0,41.714178571428576
region7,1979.0,39.61907142857143
region7,1980.0,39.00271428571428
region7,1981.0,41.57967857142857
region7,1982.0,44.254464285714285
region7,1983.0,38.330285714285715
region7,1984.0,42.29928571428571
region7,1985.0,39.995464285714284
region7,1986.0,41.29432142857143
region7,1987.0,43.66542857142857
region7,1988.0,44.340500000000006
region7,1989.0,39.66889285714286
region7,1990.0,42.99935714285714
region7,1991.0,43.560785714285714
region7,1992.0,42.11192857142857
region7,1993.0,43.16992857142857
region7,1994.0,41.6355
region7,1995.0,40.395714285714284
region7,1996.0,40.92882142857143
region7,1997.0,41.95382142857143
region7,1998.0,43.61392857142857
region7,1999.0,45.35521428571428
region7,2000.0,42.16753571428571
region7,2001.0,45.65782142857143
region7,2002.0,42.654178571428574
region7,2003.0,44.398
region7,2004.0,43.67921428571429
region7,2005.0,43.260178571428575
region7,2006.0,43.78107142857143
region7,2007.0,45.57175
region7,2008.0,40.60339285714286
region7,2009.0,40.204071428571424
region7,2010.0,42.89846428571428
region7,2011.0,42.33507142857143
region7,2012.0,42.05017857142857
region7,2013.0,44.14975
region7,2014.0,41.922285714285714
region7,2015.0,43.638357142857146
region7,2016.0,44.24185714285714
region7,2017.0,44.63785714285715
region7,2018.0,44.34603571428572
region7,2019.0,41.30825
region7,2020.0,42.39921428571429
region7,2021.0,37.06458333333333
region8,1948.0,37.94520833333333
region8,1949.0,33.50821428571429
region8,1950.0,31.903976190476193
region8,1951.0,29.776619047619047
region8,1952.0,33.50857142857143
region8,1953.0,35.284214285714285
region8,1954.0,35.72769047619048
region8,1955.0,34.19378571428572
region8,1956.0,33.15711904761905
region8,1957.0,32.90014285714286
region8,1958.0,33.454214285714286
region8,1959.0,34.00833333333333
region8,1960.0,33.47554761904762
region8,1961.0,31.04080952380952
region8,1962.0,35.98090476190477
region8,1963.0,34.942214285714286
region8,1964.0,32.32002380952381
region8,1965.0,34.03171428571429
region8,1966.0,33.71516666666667
region8,1967.0,31.93295238095238
region8,1968.0,33.03330952380952
region8,1969.0,33.342571428571425
region8,1970.0,32.26752380952381
region8,1971.0,31.974214285714282
region8,1972.0,31.472571428571428
region8,1973.0,32.89533333333333
region8,1974.0,33.5105
region8,1975.0,33.376380952380956
region8,1976.0,31.95345238095238
region8,1977.0,34.86273809523809
region8,1978.0,33.11619047619048
region8,1979.0,33.478809523809524
region8,1980.0,31.77985714285714
region8,1981.0,35.136095238095244
region8,1982.0,35.510666666666665
region8,1983.0,30.69066666666667
region8,1984.0,33.56407142857143
region8,1985.0,31.164142857142856
region8,1986.0,32.7525
region8,1987.0,35.84990476190476
region8,1988.0,36.494285714285716
region8,1989.0,33.63395238095238
region8,1990.0,33.12826190476191
region8,1991.0,35.007714285714286
region8,1992.0,33.79938095238096
region8,1993.0,35.19166666666666
region8,1994.0,33.24926190476191
region8,1995.0,33.54688095238095
region8,1996.0,33.13954761904762
region8,1997.0,34.27738095238095
region8,1998.0,34.37469047619048
region8,1999.0,37.18335714285714
region8,2000.0,33.786976190476196
region8,2001.0,37.32495238095238
region8,2002.0,34.20002380952381
region8,2003.0,35.46859523809524
region8,2004.0,35.957166666666666
region8,2005.0,35.32564285714286
region8,2006.0,35.35585714285714
region8,2007.0,36.57714285714286
region8,2008.0,33.83580952380952
region8,2009.0,32.68121428571429
region8,2010.0,34.84090476190476
region8,2011.0,35.1182380952381
region8,2012.0,33.70242857142857
region8,2013.0,35.3505
region8,2014.0,34.13480952380952
region8,2015.0,35.55866666666667
region8,2016.0,36.82554761904762
region8,2017.0,36.72304761904762
region8,2018.0,34.78957142857143
region8,2019.0,33.31654761904762
region8,2020.0,34.13214285714285
region8,2021.0,28.889111111111113
region9,1948.0,51.211666666666666
region9,1949.0,49.28847619047619
region9,1950.0,48.643
region9,1951.0,48.840666666666664
region9,1952.0,49.5432380952381
region9,1953.0,49.0505238095238
region9,1954.0,50.11733333333333
region9,1955.0,51.20580952380953
region9,1956.0,47.10485714285714
region9,1957.0,48.301476190476194
region9,1958.0,50.653285714285715
region9,1959.0,49.7964761904762
region9,1960.0,50.13242857142857
region9,1961.0,47.325476190476195
region9,1962.0,51.03285714285715
region9,1963.0,50.25861904761905
region9,1964.0,49.14566666666666
region9,1965.0,48.00985714285714
region9,1966.0,49.67171428571429
region9,1967.0,48.981809523809524
region9,1968.0,48.07242857142857
region9,1969.0,49.75290476190476
region9,1970.0,48.394190476190474
region9,1971.0,47.541714285714285
region9,1972.0,47.50476190476191
region9,1973.0,49.20361904761905
region9,1974.0,48.58419047619048
region9,1975.0,48.787
region9,1976.0,48.05533333333334
region9,1977.0,50.64209523809524
region9,1978.0,49.14933333333333
region9,1979.0,50.418285714285716
region9,1980.0,49.40585714285715
region9,1981.0,51.136047619047616
region9,1982.0,49.76157142857143
region9,1983.0,49.64666666666666
region9,1984.0,48.228047619047615
region9,1985.0,47.754333333333335
region9,1986.0,48.643190476190476
region9,1987.0,51.270714285714284
region9,1988.0,50.338857142857144
region9,1989.0,50.09090476190477
region9,1990.0,49.24857142857143
region9,1991.0,50.42857142857143
region9,1992.0,49.76214285714286
region9,1993.0,50.41304761904762
region9,1994.0,48.113619047619046
region9,1995.0,51.64890476190476
region9,1996.0,50.67514285714285
region9,1997.0,50.90438095238095
region9,1998.0,49.397523809523804
region9,1999.0,50.58419047619048
region9,2000.0,49.22538095238095
region9,2001.0,52.12504761904762
region9,2002.0,49.2832380952381
region9,2003.0,51.194857142857146
region9,2004.0,49.936904761904756
region9,2005.0,50.28133333333333
region9,2006.0,49.80323809523809
region9,2007.0,50.35780952380953
region9,2008.0,50.67609523809524
region9,2009.0,49.20471428571428
region9,2010.0,50.91085714285714
region9,2011.0,49.91514285714286
region9,2012.0,50.630904761904766
region9,2013.0,50.44047619047619
region9,2014.0,51.06466666666667
region9,2015.0,52.072047619047616
region9,2016.0,52.51842857142857
region9,2017.0,52.47828571428572
region9,2018.0,50.644285714285715
region9,2019.0,51.32680952380953
region9,2020.0,51.521095238095235
region9,2021.0,47.19766666666666
